epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
134,2326.95,0.56714,0.36783,0.96912,0.83568,0.74065,0.78873,0.41115,1.58924,1.02635,2.21545,0.00170825,0.00170825,0.00170825
135,2344.3,0.52737,0.35889,0.9467,0.87659,0.75728,0.80866,0.42399,1.58755,1.0563,2.19468,0.0016835,0.0016835,0.0016835
136,2361.52,0.53596,0.34344,0.95617,0.87359,0.74757,0.81591,0.42468,1.59478,1.06886,2.18648,0.00165875,0.00165875,0.00165875
137,2378.79,0.55052,0.36104,0.9527,0.87137,0.78925,0.83643,0.44662,1.57008,1.01123,2.20503,0.001634,0.001634,0.001634
138,2396.15,0.513,0.31831,0.93064,0.91268,0.73786,0.83027,0.44218,1.55697,0.98989,2.17606,0.00160925,0.00160925,0.00160925
139,2413.51,0.52502,0.33057,0.93441,0.89022,0.7873,0.83703,0.43736,1.60358,0.94316,2.2119,0.0015845,0.0015845,0.0015845
140,2430.85,0.49679,0.30545,0.91943,0.89261,0.79612,0.83686,0.43527,1.5884,0.94046,2.04177,0.00155975,0.00155975,0.00155975
141,2448.22,0.5364,0.33382,0.93075,0.88715,0.76322,0.82492,0.42551,1.57937,1.06365,2.05067,0.001535,0.001535,0.001535
142,2465.47,0.50529,0.31993,0.92439,0.88578,0.75297,0.82421,0.43652,1.64061,1.09759,1.95643,0.00151025,0.00151025,0.00151025
143,2482.8,0.56192,0.36339,0.96377,0.88629,0.70874,0.80815,0.41562,1.72227,1.12569,2.10565,0.0014855,0.0014855,0.0014855
144,2500.13,0.5115,0.33353,0.92452,0.84059,0.76795,0.82873,0.42736,1.72604,1.15798,2.03079,0.00146075,0.00146075,0.00146075
145,2517.57,0.50909,0.30946,0.917,0.85395,0.74757,0.80616,0.40806,1.73961,1.1294,2.02171,0.001436,0.001436,0.001436
146,2534.81,0.52458,0.33231,0.92489,0.85101,0.77635,0.81636,0.41754,1.77022,1.1128,2.1031,0.00141125,0.00141125,0.00141125
147,2552.15,0.51351,0.33045,0.92318,0.8656,0.75039,0.84467,0.43915,1.77463,1.09149,2.06686,0.0013865,0.0013865,0.0013865
148,2569.35,0.51508,0.3219,0.9277,0.86267,0.78641,0.84999,0.44357,1.67873,1.00956,2.0194,0.00136175,0.00136175,0.00136175
149,2586.62,0.51005,0.32712,0.93446,0.88691,0.78641,0.84984,0.4434,1.62765,0.98643,2.00565,0.001337,0.001337,0.001337
150,2603.94,0.51335,0.33331,0.93453,0.86404,0.74041,0.8192,0.45106,1.66548,1.05618,2.02861,0.00131225,0.00131225,0.00131225
151,2621.23,0.48942,0.30776,0.92038,0.84852,0.76138,0.82205,0.43268,1.74748,1.09541,2.14029,0.0012875,0.0012875,0.0012875
152,2638.59,0.48857,0.30757,0.92257,0.91402,0.73786,0.8234,0.43113,1.63675,0.98236,2.04309,0.00126275,0.00126275,0.00126275
153,2656,0.50177,0.32241,0.92973,0.91902,0.72816,0.83363,0.42848,1.64986,1.03745,2.03839,0.001238,0.001238,0.001238
154,2673.4,0.51742,0.32259,0.94217,0.86731,0.76155,0.83771,0.43578,1.63412,0.97636,2.0146,0.00121325,0.00121325,0.00121325
155,2690.77,0.52022,0.32438,0.9339,0.89508,0.75728,0.81841,0.44229,1.62013,0.98727,2.23534,0.0011885,0.0011885,0.0011885
156,2708.11,0.48755,0.30737,0.91778,0.86922,0.77437,0.83975,0.43367,1.64663,0.96439,2.34766,0.00116375,0.00116375,0.00116375
157,2725.38,0.48494,0.32283,0.91807,0.8717,0.74757,0.8377,0.4286,1.65494,1.03384,2.38538,0.001139,0.001139,0.001139
158,2742.62,0.49583,0.31285,0.94856,0.81348,0.7767,0.84174,0.43369,1.66496,1.03515,2.38893,0.00111425,0.00111425,0.00111425
159,2759.84,0.50071,0.33648,0.94381,0.81335,0.74757,0.79523,0.41646,1.67023,1.06937,2.3801,0.0010895,0.0010895,0.0010895
160,2777.19,0.47442,0.30059,0.91778,0.81968,0.75029,0.82585,0.4271,1.69151,1.04894,2.39123,0.00106475,0.00106475,0.00106475
161,2794.45,0.48368,0.31166,0.92813,0.84011,0.76522,0.82641,0.42088,1.70985,1.13101,2.43691,0.00104,0.00104,0.00104
162,2811.71,0.46988,0.29756,0.92626,0.85095,0.77599,0.83216,0.42852,1.66116,1.04108,2.39384,0.00101525,0.00101525,0.00101525
163,2829.06,0.46291,0.29194,0.92373,0.87573,0.75261,0.83408,0.44375,1.5997,1.02167,2.3229,0.0009905,0.0009905,0.0009905
164,2846.37,0.47219,0.29352,0.91562,0.85918,0.75728,0.82797,0.43834,1.63644,1.05974,2.37109,0.00096575,0.00096575,0.00096575
165,2863.72,0.45863,0.29584,0.92198,0.85613,0.7767,0.81821,0.42853,1.61295,1.07847,2.30642,0.000941,0.000941,0.000941
166,2881.04,0.46558,0.29285,0.91619,0.87286,0.73786,0.8223,0.43648,1.62899,1.14544,2.31206,0.00091625,0.00091625,0.00091625
167,2898.43,0.47614,0.29614,0.93695,0.88943,0.73786,0.82896,0.4376,1.67775,1.13218,2.39392,0.0008915,0.0008915,0.0008915
168,2915.76,0.46588,0.29134,0.90232,0.89726,0.76309,0.82063,0.42209,1.67963,1.07732,2.41707,0.00086675,0.00086675,0.00086675
169,2933.11,0.46692,0.27796,0.91362,0.90171,0.73786,0.83224,0.43859,1.66077,1.08497,2.38976,0.000842,0.000842,0.000842
170,2950.45,0.45468,0.2914,0.9022,0.90233,0.73786,0.82958,0.4378,1.6392,1.07753,2.36082,0.00081725,0.00081725,0.00081725
171,2967.75,0.45631,0.30299,0.91074,0.88763,0.74757,0.83774,0.44486,1.63759,1.05801,2.37953,0.0007925,0.0007925,0.0007925
172,2985.06,0.44443,0.2658,0.9142,0.89654,0.75715,0.83019,0.44082,1.64841,1.03963,2.41756,0.00076775,0.00076775,0.00076775
173,3002.41,0.44827,0.28404,0.90902,0.90569,0.74588,0.84206,0.45563,1.64907,1.0507,2.38487,0.000743,0.000743,0.000743
174,3020.35,0.4342,0.26949,0.90065,0.89543,0.74822,0.84176,0.45084,1.62433,1.02727,2.32916,0.00071825,0.00071825,0.00071825
175,3037.72,0.4637,0.29456,0.92035,0.90462,0.73666,0.84124,0.45832,1.60841,1.09392,2.31873,0.0006935,0.0006935,0.0006935
176,3055.62,0.44331,0.27462,0.90852,0.87699,0.74757,0.84533,0.46136,1.6258,1.1064,2.36855,0.00066875,0.00066875,0.00066875
177,3073.45,0.42906,0.26815,0.89345,0.82962,0.76699,0.84449,0.45136,1.64255,1.12181,2.38253,0.000644,0.000644,0.000644
178,3090.73,0.45362,0.27566,0.91428,0.84729,0.75417,0.83957,0.44904,1.64099,1.14012,2.35522,0.00061925,0.00061925,0.00061925
179,3107.86,0.44886,0.27241,0.91129,0.86452,0.72816,0.84084,0.4533,1.65093,1.16543,2.40987,0.0005945,0.0005945,0.0005945
180,3125.26,0.43483,0.27998,0.89149,0.87885,0.73786,0.84062,0.45415,1.62902,1.16213,2.39423,0.00056975,0.00056975,0.00056975
181,3142.64,0.42735,0.26044,0.89045,0.86219,0.72889,0.81992,0.45644,1.64545,1.16476,2.39754,0.000545,0.000545,0.000545
182,3159.9,0.4317,0.27558,0.89996,0.85882,0.73786,0.83856,0.45036,1.6649,1.17434,2.40989,0.00052025,0.00052025,0.00052025
183,3177.16,0.45699,0.28488,0.91387,0.86522,0.74791,0.83548,0.45516,1.65678,1.15674,2.3901,0.0004955,0.0004955,0.0004955
