epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
184,2790.79,0.61596,0.41671,0.96098,0.83102,0.76699,0.83177,0.46349,1.58354,1.0427,1.66051,0.00047075,0.00047075,0.00047075
185,2806.44,0.62275,0.42375,0.97639,0.87689,0.76075,0.83392,0.45657,1.59472,1.04385,1.67063,0.000446,0.000446,0.000446
186,2821.48,0.62629,0.40524,0.96545,0.879,0.77583,0.83132,0.45588,1.57704,1.02651,1.65695,0.00042125,0.00042125,0.00042125
187,2836.83,0.59906,0.39667,0.95408,0.86642,0.74757,0.82789,0.45683,1.56262,1.01487,1.64726,0.0003965,0.0003965,0.0003965
188,2850.87,0.61371,0.42047,0.95748,0.87156,0.75728,0.83138,0.45234,1.56571,1.01417,1.6469,0.00037175,0.00037175,0.00037175
189,2866.56,0.61453,0.41842,0.9671,0.84245,0.75728,0.82216,0.45267,1.56471,1.03646,1.65572,0.000347,0.000347,0.000347
190,2881.61,0.6039,0.40749,0.96242,0.85844,0.76537,0.82978,0.46041,1.56377,1.04137,1.66049,0.00032225,0.00032225,0.00032225
191,2899.34,0.41939,0.23246,0.83491,0.83944,0.74757,0.80164,0.43816,1.58209,1.1027,1.68171,0.0002975,0.0002975,0.0002975
192,2914.06,0.41919,0.23524,0.83443,0.87079,0.73786,0.79874,0.43629,1.58424,1.1236,1.69687,0.00027275,0.00027275,0.00027275
193,2927.69,0.41065,0.22926,0.8296,0.84492,0.74057,0.80626,0.4463,1.56508,1.11194,1.68125,0.000248,0.000248,0.000248
194,2941.85,0.41479,0.22599,0.8322,0.86394,0.73786,0.82096,0.45093,1.57857,1.10787,1.68021,0.00022325,0.00022325,0.00022325
195,2956.74,0.41619,0.22416,0.82885,0.85395,0.73799,0.81158,0.45756,1.58208,1.11278,1.68627,0.0001985,0.0001985,0.0001985
196,2970.43,0.41004,0.22224,0.83283,0.8556,0.75728,0.81511,0.45676,1.57162,1.11588,1.67794,0.00017375,0.00017375,0.00017375
197,2984.8,0.41162,0.22022,0.82896,0.85993,0.75728,0.82509,0.4621,1.56949,1.10256,1.67647,0.000149,0.000149,0.000149
198,2998.5,0.41565,0.22487,0.83511,0.86343,0.76699,0.8234,0.45556,1.57648,1.12071,1.69393,0.00012425,0.00012425,0.00012425
199,3013.44,0.40989,0.21929,0.82534,0.87728,0.76699,0.82663,0.45598,1.58518,1.11196,1.69714,9.95e-05,9.95e-05,9.95e-05
200,3027.05,0.41097,0.22076,0.82968,0.87222,0.76699,0.82387,0.45277,1.57483,1.10622,1.69265,7.475e-05,7.475e-05,7.475e-05
